compiler,program,opt,flag_id,sec_flags,compile_cmd,compile_ok,size_bytes,size_stripped_bytes,relro,canary,nx,pie,fortified,fortifiable,sha256,compile_stderr_tail
g++,final,-O0,stack_protector,-fstack-protector,g++ /app/programs/final.cpp -O0 -fstack-protector -o results_csv/20260708-165104/bin/g++__final__O0__stack_protector,1,16224,14568,partial,yes,yes,yes,0,2,42632827b08180323b6e403c6a35f25181ebdb2813664e7a4b9979b0cc13c617,
g++,final,-O0,stack_protector_strong,-fstack-protector-strong,g++ /app/programs/final.cpp -O0 -fstack-protector-strong -o results_csv/20260708-165104/bin/g++__final__O0__stack_protector_strong,1,16224,14568,partial,yes,yes,yes,0,2,42632827b08180323b6e403c6a35f25181ebdb2813664e7a4b9979b0cc13c617,
g++,final,-O0,stack_protector_all,-fstack-protector-all,g++ /app/programs/final.cpp -O0 -fstack-protector-all -o results_csv/20260708-165104/bin/g++__final__O0__stack_protector_all,1,16224,14568,partial,yes,yes,yes,0,2,42632827b08180323b6e403c6a35f25181ebdb2813664e7a4b9979b0cc13c617,
g++,final,-O0,no_plt,-fno-plt,g++ /app/programs/final.cpp -O0 -fno-plt -o results_csv/20260708-165104/bin/g++__final__O0__no_plt,1,16072,14464,partial,no,yes,yes,0,2,44406fed589138a3dd41dbc2e03112b2985d659066692b44918caba002f60b61,
g++,final,-O0,asan,-fsanitize=address,g++ /app/programs/final.cpp -O0 -fsanitize=address -o results_csv/20260708-165104/bin/g++__final__O0__asan,1,25800,14920,partial,no,yes,yes,0,2,e15067328dc9155a54945f542aa513aa5e2c5365b8b8c8be44393679ef7f3940,
g++,final,-O0,ubsan,-fsanitize=undefined,g++ /app/programs/final.cpp -O0 -fsanitize=undefined -o results_csv/20260708-165104/bin/g++__final__O0__ubsan,1,16400,14688,partial,no,yes,yes,0,2,e3270ad091c3c989985ced1150c259c9dfe4b226bca9005efb1a22bd9116bcbe,
g++,final,-O1,baseline,,g++ /app/programs/final.cpp -O1 -o results_csv/20260708-165104/bin/g++__final__O1__baseline,1,16056,14488,partial,no,yes,yes,0,2,fe36dac24c39d165e5cb6fd113517efb495a56b8c9e3f506b738a43f78e2dd00,
g++,final,-O1,pie,-fPIE -pie,g++ /app/programs/final.cpp -O1 -fPIE -pie -o results_csv/20260708-165104/bin/g++__final__O1__pie,1,16056,14488,partial,no,yes,yes,0,2,fe36dac24c39d165e5cb6fd113517efb495a56b8c9e3f506b738a43f78e2dd00,
g++,final,-O1,no_pie,-no-pie,g++ /app/programs/final.cpp -O1 -no-pie -o results_csv/20260708-165104/bin/g++__final__O1__no_pie,1,15888,14416,partial,no,yes,no,0,2,d413db967305d3a80420e1b7682c25570b077a6d088c870594167798db961fb1,
g++,final,-O1,fortify1,-D_FORTIFY_SOURCE=1,g++ /app/programs/final.cpp -O1 -D_FORTIFY_SOURCE=1 -o results_csv/20260708-165104/bin/g++__final__O1__fortify1,1,16064,14488,partial,no,yes,yes,1,2,25f014a3f2264c1d30565674b0dd72aedae736e240f9f0cb674c3108999d54d0,
g++,final,-O1,fortify2,-D_FORTIFY_SOURCE=2,g++ /app/programs/final.cpp -O1 -D_FORTIFY_SOURCE=2 -o results_csv/20260708-165104/bin/g++__final__O1__fortify2,1,16072,14488,partial,no,yes,yes,2,2,9de986560e5be82f14668295dd41eaf10b4830a96bbc076e3f32dffb9ca83f65,
g++,final,-O1,fortify_off,-U_FORTIFY_SOURCE,g++ /app/programs/final.cpp -O1 -U_FORTIFY_SOURCE -o results_csv/20260708-165104/bin/g++__final__O1__fortify_off,1,16056,14488,partial,no,yes,yes,0,2,fe36dac24c39d165e5cb6fd113517efb495a56b8c9e3f506b738a43f78e2dd00,
g++,final,-O1,noexecstack,-z noexecstack,g++ /app/programs/final.cpp -O1 -z noexecstack -o results_csv/20260708-165104/bin/g++__final__O1__noexecstack,1,16056,14488,partial,no,yes,yes,0,2,fe36dac24c39d165e5cb6fd113517efb495a56b8c9e3f506b738a43f78e2dd00,
g++,final,-O1,execstack,-z execstack,g++ /app/programs/final.cpp -O1 -z execstack -o results_csv/20260708-165104/bin/g++__final__O1__execstack,1,16056,14488,partial,no,no,yes,0,2,e166ce83c22de656d73db41ccf3215494262412301a600d9d20820716c492b2a,
g++,final,-O1,relro_full,"-Wl,-z,relro,-z,now","g++ /app/programs/final.cpp -O1 -Wl,-z,relro,-z,now -o results_csv/20260708-165104/bin/g++__final__O1__relro_full",1,15960,14384,full,no,yes,yes,0,2,b762df09393ecd325892f04fbcb3a0748afd403e6fdc879da8332ddb588162e0,
g++,final,-O1,no_stack_protector,-fno-stack-protector,g++ /app/programs/final.cpp -O1 -fno-stack-protector -o results_csv/20260708-165104/bin/g++__final__O1__no_stack_protector,1,16056,14488,partial,no,yes,yes,0,2,fe36dac24c39d165e5cb6fd113517efb495a56b8c9e3f506b738a43f78e2dd00,
g++,final,-O1,stack_protector,-fstack-protector,g++ /app/programs/final.cpp -O1 -fstack-protector -o results_csv/20260708-165104/bin/g++__final__O1__stack_protector,1,16120,14496,partial,yes,yes,yes,0,2,f7556452160051c3a92800814757989b0f7ee547af2d9b8126358f206d3d54c8,
g++,final,-O1,stack_protector_strong,-fstack-protector-strong,g++ /app/programs/final.cpp -O1 -fstack-protector-strong -o results_csv/20260708-165104/bin/g++__final__O1__stack_protector_strong,1,16120,14496,partial,yes,yes,yes,0,2,f7556452160051c3a92800814757989b0f7ee547af2d9b8126358f206d3d54c8,
g++,final,-O1,stack_protector_all,-fstack-protector-all,g++ /app/programs/final.cpp -O1 -fstack-protector-all -o results_csv/20260708-165104/bin/g++__final__O1__stack_protector_all,1,16120,14496,partial,yes,yes,yes,0,2,f7556452160051c3a92800814757989b0f7ee547af2d9b8126358f206d3d54c8,
g++,final,-O1,no_plt,-fno-plt,g++ /app/programs/final.cpp -O1 -fno-plt -o results_csv/20260708-165104/bin/g++__final__O1__no_plt,1,15960,14384,partial,no,yes,yes,0,2,fe3e4de52500e1dc77a5bf03a9c48cb664af9fe8513d9dda98daaff04757c0cb,
g++,final,-O1,asan,-fsanitize=address,g++ /app/programs/final.cpp -O1 -fsanitize=address -o results_csv/20260708-165104/bin/g++__final__O1__asan,1,25592,14744,partial,no,yes,yes,0,2,95163824cf1611eff29f5d58511ec0b69992c5bdc81f85b31e653746848f4476,
g++,final,-O1,ubsan,-fsanitize=undefined,g++ /app/programs/final.cpp -O1 -fsanitize=undefined -o results_csv/20260708-165104/bin/g++__final__O1__ubsan,1,16288,14616,partial,no,yes,yes,0,2,9257151d4178edb3870e4bef5e4cf7b8c107435cff445b812e2b1bb2c39e9904,
g++,final,-O2,baseline,,g++ /app/programs/final.cpp -O2 -o results_csv/20260708-165104/bin/g++__final__O2__baseline,1,16056,14488,partial,no,yes,yes,0,2,c0a2ba50524d3ce823dc606e127a09402d4826bfed3f5ea0d62d83c8c9b4914b,
g++,final,-O2,pie,-fPIE -pie,g++ /app/programs/final.cpp -O2 -fPIE -pie -o results_csv/20260708-165104/bin/g++__final__O2__pie,1,16056,14488,partial,no,yes,yes,0,2,c0a2ba50524d3ce823dc606e127a09402d4826bfed3f5ea0d62d83c8c9b4914b,
g++,final,-O2,no_pie,-no-pie,g++ /app/programs/final.cpp -O2 -no-pie -o results_csv/20260708-165104/bin/g++__final__O2__no_pie,1,15888,14416,partial,no,yes,no,0,2,3b866a29e47621874ab0e40c0f5620e76904a64079efae22f16cfd8d02e61493,
g++,final,-O2,fortify1,-D_FORTIFY_SOURCE=1,g++ /app/programs/final.cpp -O2 -D_FORTIFY_SOURCE=1 -o results_csv/20260708-165104/bin/g++__final__O2__fortify1,1,16064,14488,partial,no,yes,yes,1,2,55d1dcc71c88d2b46c99272c3b857c62cd50da20c4ddc1e59722b337634ebc7f,
g++,final,-O2,fortify2,-D_FORTIFY_SOURCE=2,g++ /app/programs/final.cpp -O2 -D_FORTIFY_SOURCE=2 -o results_csv/20260708-165104/bin/g++__final__O2__fortify2,1,16072,14488,partial,no,yes,yes,2,2,fb140e8230a81bf4f1ba5fd6ddead7aea8af27c81d680685849cf26b1a8a8004,
g++,final,-O2,fortify_off,-U_FORTIFY_SOURCE,g++ /app/programs/final.cpp -O2 -U_FORTIFY_SOURCE -o results_csv/20260708-165104/bin/g++__final__O2__fortify_off,1,16056,14488,partial,no,yes,yes,0,2,c0a2ba50524d3ce823dc606e127a09402d4826bfed3f5ea0d62d83c8c9b4914b,
g++,final,-O2,noexecstack,-z noexecstack,g++ /app/programs/final.cpp -O2 -z noexecstack -o results_csv/20260708-165104/bin/g++__final__O2__noexecstack,1,16056,14488,partial,no,yes,yes,0,2,c0a2ba50524d3ce823dc606e127a09402d4826bfed3f5ea0d62d83c8c9b4914b,
g++,final,-O2,execstack,-z execstack,g++ /app/programs/final.cpp -O2 -z execstack -o results_csv/20260708-165104/bin/g++__final__O2__execstack,1,16056,14488,partial,no,no,yes,0,2,81fa55075c4e0d6ab0459a6ae7d91af2d567ac3fea3997364d83415b5e1c94e0,
g++,final,-O2,relro_full,"-Wl,-z,relro,-z,now","g++ /app/programs/final.cpp -O2 -Wl,-z,relro,-z,now -o results_csv/20260708-165104/bin/g++__final__O2__relro_full",1,15960,14384,full,no,yes,yes,0,2,71222b37d564a7357dd65197c4d6d5d8904e7732a26e8d6f0dc3a67900b1ecd6,
g++,final,-O2,no_stack_protector,-fno-stack-protector,g++ /app/programs/final.cpp -O2 -fno-stack-protector -o results_csv/20260708-165104/bin/g++__final__O2__no_stack_protector,1,16056,14488,partial,no,yes,yes,0,2,c0a2ba50524d3ce823dc606e127a09402d4826bfed3f5ea0d62d83c8c9b4914b,
g++,final,-O2,stack_protector,-fstack-protector,g++ /app/programs/final.cpp -O2 -fstack-protector -o results_csv/20260708-165104/bin/g++__final__O2__stack_protector,1,16120,14496,partial,yes,yes,yes,0,2,aa0dbf5c5c859013aaacd2038aa7196173fe663d8d4eec28d6af9ccb9388b0a6,
g++,final,-O2,stack_protector_strong,-fstack-protector-strong,g++ /app/programs/final.cpp -O2 -fstack-protector-strong -o results_csv/20260708-165104/bin/g++__final__O2__stack_protector_strong,1,16120,14496,partial,yes,yes,yes,0,2,aa0dbf5c5c859013aaacd2038aa7196173fe663d8d4eec28d6af9ccb9388b0a6,
g++,final,-O2,stack_protector_all,-fstack-protector-all,g++ /app/programs/final.cpp -O2 -fstack-protector-all -o results_csv/20260708-165104/bin/g++__final__O2__stack_protector_all,1,16120,14496,partial,yes,yes,yes,0,2,aa0dbf5c5c859013aaacd2038aa7196173fe663d8d4eec28d6af9ccb9388b0a6,
g++,final,-O2,no_plt,-fno-plt,g++ /app/programs/final.cpp -O2 -fno-plt -o results_csv/20260708-165104/bin/g++__final__O2__no_plt,1,15960,14384,partial,no,yes,yes,0,2,c281cfb7dcdda6d780654f7038dfe55d271a884e6536d2f5a50d3f3ecba3c44a,
g++,final,-O2,asan,-fsanitize=address,g++ /app/programs/final.cpp -O2 -fsanitize=address -o results_csv/20260708-165104/bin/g++__final__O2__asan,1,25592,14744,partial,no,yes,yes,0,2,4160efd1bcd955447ec5d3566b4c5d5f21a4981ee9424d20416b7a0306862418,
g++,final,-O2,ubsan,-fsanitize=undefined,g++ /app/programs/final.cpp -O2 -fsanitize=undefined -o results_csv/20260708-165104/bin/g++__final__O2__ubsan,1,16208,14552,partial,no,yes,yes,0,2,6d4d7cce70108cc3c8234f95829cddd6f129122475eaff4824944f2775828baa,
g++,final,-O3,baseline,,g++ /app/programs/final.cpp -O3 -o results_csv/20260708-165104/bin/g++__final__O3__baseline,1,16056,14488,partial,no,yes,yes,0,2,c0a2ba50524d3ce823dc606e127a09402d4826bfed3f5ea0d62d83c8c9b4914b,
g++,final,-O3,pie,-fPIE -pie,g++ /app/programs/final.cpp -O3 -fPIE -pie -o results_csv/20260708-165104/bin/g++__final__O3__pie,1,16056,14488,partial,no,yes,yes,0,2,c0a2ba50524d3ce823dc606e127a09402d4826bfed3f5ea0d62d83c8c9b4914b,
g++,final,-O3,no_pie,-no-pie,g++ /app/programs/final.cpp -O3 -no-pie -o results_csv/20260708-165104/bin/g++__final__O3__no_pie,1,15888,14416,partial,no,yes,no,0,2,3b866a29e47621874ab0e40c0f5620e76904a64079efae22f16cfd8d02e61493,
g++,final,-O3,fortify1,-D_FORTIFY_SOURCE=1,g++ /app/programs/final.cpp -O3 -D_FORTIFY_SOURCE=1 -o results_csv/20260708-165104/bin/g++__final__O3__fortify1,1,16064,14488,partial,no,yes,yes,1,2,55d1dcc71c88d2b46c99272c3b857c62cd50da20c4ddc1e59722b337634ebc7f,
g++,final,-O3,fortify2,-D_FORTIFY_SOURCE=2,g++ /app/programs/final.cpp -O3 -D_FORTIFY_SOURCE=2 -o results_csv/20260708-165104/bin/g++__final__O3__fortify2,1,16072,14488,partial,no,yes,yes,2,2,fb140e8230a81bf4f1ba5fd6ddead7aea8af27c81d680685849cf26b1a8a8004,
g++,final,-O3,fortify_off,-U_FORTIFY_SOURCE,g++ /app/programs/final.cpp -O3 -U_FORTIFY_SOURCE -o results_csv/20260708-165104/bin/g++__final__O3__fortify_off,1,16056,14488,partial,no,yes,yes,0,2,c0a2ba50524d3ce823dc606e127a09402d4826bfed3f5ea0d62d83c8c9b4914b,
g++,final,-O3,noexecstack,-z noexecstack,g++ /app/programs/final.cpp -O3 -z noexecstack -o results_csv/20260708-165104/bin/g++__final__O3__noexecstack,1,16056,14488,partial,no,yes,yes,0,2,c0a2ba50524d3ce823dc606e127a09402d4826bfed3f5ea0d62d83c8c9b4914b,
g++,final,-O3,execstack,-z execstack,g++ /app/programs/final.cpp -O3 -z execstack -o results_csv/20260708-165104/bin/g++__final__O3__execstack,1,16056,14488,partial,no,no,yes,0,2,81fa55075c4e0d6ab0459a6ae7d91af2d567ac3fea3997364d83415b5e1c94e0,
g++,final,-O3,relro_full,"-Wl,-z,relro,-z,now","g++ /app/programs/final.cpp -O3 -Wl,-z,relro,-z,now -o results_csv/20260708-165104/bin/g++__final__O3__relro_full",1,15960,14384,full,no,yes,yes,0,2,71222b37d564a7357dd65197c4d6d5d8904e7732a26e8d6f0dc3a67900b1ecd6,
g++,final,-O3,no_stack_protector,-fno-stack-protector,g++ /app/programs/final.cpp -O3 -fno-stack-protector -o results_csv/20260708-165104/bin/g++__final__O3__no_stack_protector,1,16056,14488,partial,no,yes,yes,0,2,c0a2ba50524d3ce823dc606e127a09402d4826bfed3f5ea0d62d83c8c9b4914b,
g++,final,-O3,stack_protector,-fstack-protector,g++ /app/programs/final.cpp -O3 -fstack-protector -o results_csv/20260708-165104/bin/g++__final__O3__stack_protector,1,16120,14496,partial,yes,yes,yes,0,2,aa0dbf5c5c859013aaacd2038aa7196173fe663d8d4eec28d6af9ccb9388b0a6,
g++,final,-O3,stack_protector_strong,-fstack-protector-strong,g++ /app/programs/final.cpp -O3 -fstack-protector-strong -o results_csv/20260708-165104/bin/g++__final__O3__stack_protector_strong,1,16120,14496,partial,yes,yes,yes,0,2,aa0dbf5c5c859013aaacd2038aa7196173fe663d8d4eec28d6af9ccb9388b0a6,
g++,final,-O3,stack_protector_all,-fstack-protector-all,g++ /app/programs/final.cpp -O3 -fstack-protector-all -o results_csv/20260708-165104/bin/g++__final__O3__stack_protector_all,1,16120,14496,partial,yes,yes,yes,0,2,aa0dbf5c5c859013aaacd2038aa7196173fe663d8d4eec28d6af9ccb9388b0a6,
g++,final,-O3,no_plt,-fno-plt,g++ /app/programs/final.cpp -O3 -fno-plt -o results_csv/20260708-165104/bin/g++__final__O3__no_plt,1,15960,14384,partial,no,yes,yes,0,2,c281cfb7dcdda6d780654f7038dfe55d271a884e6536d2f5a50d3f3ecba3c44a,
g++,final,-O3,asan,-fsanitize=address,g++ /app/programs/final.cpp -O3 -fsanitize=address -o results_csv/20260708-165104/bin/g++__final__O3__asan,1,25592,14744,partial,no,yes,yes,0,2,4160efd1bcd955447ec5d3566b4c5d5f21a4981ee9424d20416b7a0306862418,
g++,final,-O3,ubsan,-fsanitize=undefined,g++ /app/programs/final.cpp -O3 -fsanitize=undefined -o results_csv/20260708-165104/bin/g++__final__O3__ubsan,1,16208,14552,partial,no,yes,yes,0,2,bebe5642c71641a479a1b2a82f41c5d8ef320a771e7d8cb101257dec1b2133d1,
g++,final,-Os,baseline,,g++ /app/programs/final.cpp -Os -o results_csv/20260708-165104/bin/g++__final__Os__baseline,1,16056,14488,partial,no,yes,yes,0,2,3573f18a3e07f06ebbad8b3ae0804c73ce2c20416440a2bb04cd2000223fc25e,
g++,final,-Os,pie,-fPIE -pie,g++ /app/programs/final.cpp -Os -fPIE -pie -o results_csv/20260708-165104/bin/g++__final__Os__pie,1,16056,14488,partial,no,yes,yes,0,2,3573f18a3e07f06ebbad8b3ae0804c73ce2c20416440a2bb04cd2000223fc25e,
g++,final,-Os,no_pie,-no-pie,g++ /app/programs/final.cpp -Os -no-pie -o results_csv/20260708-165104/bin/g++__final__Os__no_pie,1,15888,14416,partial,no,yes,no,0,2,4715a9bfd84a9af95505d5447f1ceca7d6bd009c8a2938db505759475182890b,
g++,final,-Os,fortify1,-D_FORTIFY_SOURCE=1,g++ /app/programs/final.cpp -Os -D_FORTIFY_SOURCE=1 -o results_csv/20260708-165104/bin/g++__final__Os__fortify1,1,16064,14488,partial,no,yes,yes,1,2,11194584018d4e6514003a61ccdaa0260fd8c92dfc011d807b847d8c6fe8e2c7,
g++,final,-Os,fortify2,-D_FORTIFY_SOURCE=2,g++ /app/programs/final.cpp -Os -D_FORTIFY_SOURCE=2 -o results_csv/20260708-165104/bin/g++__final__Os__fortify2,1,16072,14488,partial,no,yes,yes,2,2,ac5e9e02cf51c53d41ed029415deefc76765c399bc4557e13ba7e4011b730cc2,
g++,final,-Os,fortify_off,-U_FORTIFY_SOURCE,g++ /app/programs/final.cpp -Os -U_FORTIFY_SOURCE -o results_csv/20260708-165104/bin/g++__final__Os__fortify_off,1,16056,14488,partial,no,yes,yes,0,2,3573f18a3e07f06ebbad8b3ae0804c73ce2c20416440a2bb04cd2000223fc25e,
g++,final,-Os,noexecstack,-z noexecstack,g++ /app/programs/final.cpp -Os -z noexecstack -o results_csv/20260708-165104/bin/g++__final__Os__noexecstack,1,16056,14488,partial,no,yes,yes,0,2,3573f18a3e07f06ebbad8b3ae0804c73ce2c20416440a2bb04cd2000223fc25e,
g++,final,-Os,execstack,-z execstack,g++ /app/programs/final.cpp -Os -z execstack -o results_csv/20260708-165104/bin/g++__final__Os__execstack,1,16056,14488,partial,no,no,yes,0,2,4193789f04ebed75a14701ab745248e659f34db6ca79ff777454f320b6738d0c,
g++,final,-Os,relro_full,"-Wl,-z,relro,-z,now","g++ /app/programs/final.cpp -Os -Wl,-z,relro,-z,now -o results_csv/20260708-165104/bin/g++__final__Os__relro_full",1,15960,14384,full,no,yes,yes,0,2,906f5b52d9c2a4884746d55f32c3c188828d42ab4ea5e6b947f0d78a796776ee,
g++,final,-Os,no_stack_protector,-fno-stack-protector,g++ /app/programs/final.cpp -Os -fno-stack-protector -o results_csv/20260708-165104/bin/g++__final__Os__no_stack_protector,1,16056,14488,partial,no,yes,yes,0,2,3573f18a3e07f06ebbad8b3ae0804c73ce2c20416440a2bb04cd2000223fc25e,
g++,final,-Os,stack_protector,-fstack-protector,g++ /app/programs/final.cpp -Os -fstack-protector -o results_csv/20260708-165104/bin/g++__final__Os__stack_protector,1,16120,14496,partial,yes,yes,yes,0,2,8130401000e5f88970ca61ffcd2b586dd01e38c203f4966438405e541db1d4ac,
g++,final,-Os,stack_protector_strong,-fstack-protector-strong,g++ /app/programs/final.cpp -Os -fstack-protector-strong -o results_csv/20260708-165104/bin/g++__final__Os__stack_protector_strong,1,16120,14496,partial,yes,yes,yes,0,2,8130401000e5f88970ca61ffcd2b586dd01e38c203f4966438405e541db1d4ac,
g++,final,-Os,stack_protector_all,-fstack-protector-all,g++ /app/programs/final.cpp -Os -fstack-protector-all -o results_csv/20260708-165104/bin/g++__final__Os__stack_protector_all,1,16120,14496,partial,yes,yes,yes,0,2,8130401000e5f88970ca61ffcd2b586dd01e38c203f4966438405e541db1d4ac,
g++,final,-Os,no_plt,-fno-plt,g++ /app/programs/final.cpp -Os -fno-plt -o results_csv/20260708-165104/bin/g++__final__Os__no_plt,1,15960,14384,partial,no,yes,yes,0,2,34bd70ccb474b0e2f984fe37084262b9c43422e07e8aa4e78d1deffa32b7b469,
g++,final,-Os,asan,-fsanitize=address,g++ /app/programs/final.cpp -Os -fsanitize=address -o results_csv/20260708-165104/bin/g++__final__Os__asan,1,25592,14744,partial,no,yes,yes,0,2,54dbdcab2348728154e760c9fc65ad869d6f53701d4c0f55e46db70cd0305b5b,
g++,final,-Os,ubsan,-fsanitize=undefined,g++ /app/programs/final.cpp -Os -fsanitize=undefined -o results_csv/20260708-165104/bin/g++__final__Os__ubsan,1,16176,14552,partial,no,yes,yes,0,2,8448c7d870aac6eba6259bbf92ead2ab9ecb101221f033a3159b8b4b72347823,
clang++,suma,-O0,baseline,,clang++ /app/programs/suma.cpp -O0 -o results_csv/20260708-165104/bin/clang++__suma__O0__baseline,1,19120,14656,partial,no,yes,yes,0,1,fcacc7cb88741d0012547dd8a981e3213c4e4d7320c27fe5d765abe8802dea61,
clang++,suma,-O0,pie,-fPIE -pie,clang++ /app/programs/suma.cpp -O0 -fPIE -pie -o results_csv/20260708-165104/bin/clang++__suma__O0__pie,1,19120,14656,partial,no,yes,yes,0,1,fcacc7cb88741d0012547dd8a981e3213c4e4d7320c27fe5d765abe8802dea61,
clang++,suma,-O0,no_pie,-no-pie,clang++ /app/programs/suma.cpp -O0 -no-pie -o results_csv/20260708-165104/bin/clang++__suma__O0__no_pie,1,18952,14592,partial,no,yes,no,0,1,1e332517c5ecc9fd046f8c03c6450823abbc4873c1cc2e322f045337077f7c01,
clang++,suma,-O0,fortify1,-D_FORTIFY_SOURCE=1,clang++ /app/programs/suma.cpp -O0 -D_FORTIFY_SOURCE=1 -o results_csv/20260708-165104/bin/clang++__suma__O0__fortify1,1,19120,14656,partial,no,yes,yes,0,1,fcacc7cb88741d0012547dd8a981e3213c4e4d7320c27fe5d765abe8802dea61,
clang++,suma,-O0,fortify2,-D_FORTIFY_SOURCE=2,clang++ /app/programs/suma.cpp -O0 -D_FORTIFY_SOURCE=2 -o results_csv/20260708-165104/bin/clang++__suma__O0__fortify2,1,19120,14656,partial,no,yes,yes,0,1,fcacc7cb88741d0012547dd8a981e3213c4e4d7320c27fe5d765abe8802dea61,
clang++,suma,-O0,fortify_off,-D_FORTIFY_SOURCE=0,clang++ /app/programs/suma.cpp -O0 -D_FORTIFY_SOURCE=0 -o results_csv/20260708-165104/bin/clang++__suma__O0__fortify_off,1,19120,14656,partial,no,yes,yes,0,1,fcacc7cb88741d0012547dd8a981e3213c4e4d7320c27fe5d765abe8802dea61,
clang++,suma,-O0,noexecstack,-z noexecstack,clang++ /app/programs/suma.cpp -O0 -z noexecstack -o results_csv/20260708-165104/bin/clang++__suma__O0__noexecstack,1,19120,14656,partial,no,yes,yes,0,1,fcacc7cb88741d0012547dd8a981e3213c4e4d7320c27fe5d765abe8802dea61,
clang++,suma,-O0,execstack,"-Wl,-z,execstack","clang++ /app/programs/suma.cpp -O0 -Wl,-z,execstack -o results_csv/20260708-165104/bin/clang++__suma__O0__execstack",1,19120,14656,partial,no,no,yes,0,1,e2e606e8617c34f3e8a971caf65220c72035f1d8a9f747ed3309bc6c72a98494,
clang++,suma,-O0,relro_full,"-Wl,-z,relro,-z,now","clang++ /app/programs/suma.cpp -O0 -Wl,-z,relro,-z,now -o results_csv/20260708-165104/bin/clang++__suma__O0__relro_full",1,18976,14512,full,no,yes,yes,0,1,a7803b2c1cba2b60a530ec015213b70e6af2b3795421f0a2ba034d4e52832872,
clang++,suma,-O0,no_stack_protector,-fno-stack-protector,clang++ /app/programs/suma.cpp -O0 -fno-stack-protector -o results_csv/20260708-165104/bin/clang++__suma__O0__no_stack_protector,1,19120,14656,partial,no,yes,yes,0,1,fcacc7cb88741d0012547dd8a981e3213c4e4d7320c27fe5d765abe8802dea61,
clang++,suma,-O0,stack_protector,-fstack-protector,clang++ /app/programs/suma.cpp -O0 -fstack-protector -o results_csv/20260708-165104/bin/clang++__suma__O0__stack_protector,1,19120,14656,partial,no,yes,yes,0,1,fcacc7cb88741d0012547dd8a981e3213c4e4d7320c27fe5d765abe8802dea61,
clang++,suma,-O0,stack_protector_strong,-fstack-protector-strong,clang++ /app/programs/suma.cpp -O0 -fstack-protector-strong -o results_csv/20260708-165104/bin/clang++__suma__O0__stack_protector_strong,1,19184,14664,partial,yes,yes,yes,0,1,210006bc0a7527b34788c32353f80d416c633ca22dfd5ed0b15bb12b04d1a481,
clang++,suma,-O0,stack_protector_all,-fstack-protector-all,clang++ /app/programs/suma.cpp -O0 -fstack-protector-all -o results_csv/20260708-165104/bin/clang++__suma__O0__stack_protector_all,1,23280,18760,partial,yes,yes,yes,0,1,aabafa22528977f6f83ca18f5513b42c00e9ddf5fb3392f00a52f82639478129,
clang++,suma,-O0,no_plt,-fno-plt,clang++ /app/programs/suma.cpp -O0 -fno-plt -o results_csv/20260708-165104/bin/clang++__suma__O0__no_plt,1,19072,14608,partial,no,yes,yes,0,1,49a25bd2f4216b636709cf9b13934e3cacbd06f3165e9cfd20f6b62cc059ec70,
clang++,suma,-O0,asan,-fsanitize=address,clang++ /app/programs/suma.cpp -O0 -fsanitize=address -o results_csv/20260708-165104/bin/clang++__suma__O0__asan,1,1707336,1365520,partial,no,yes,yes,8,54,12d81d89ba53f6610344c2f3693aaeb3e10dfd72bc1ef1df19f292a079e5b5d1,
clang++,suma,-O0,ubsan,-fsanitize=undefined,clang++ /app/programs/suma.cpp -O0 -fsanitize=undefined -o results_csv/20260708-165104/bin/clang++__suma__O0__ubsan,1,448952,329048,partial,no,yes,yes,3,4,081fdc586afe748111a26bc69fbbe6f044f824071765aa3b11d07a1e6c6dab8a,
